t,x,y,vx,vy,v,
5.167,-0.284,9.275E-2,0.452,-0.283,0.533
5.183,-0.275,8.899E-2,0.509,-0.283,0.582
5.200,-0.267,8.334E-2,0.527,-0.377,0.648
5.217,-0.258,7.643E-2,0.697,-0.452,0.831
5.233,-0.244,6.827E-2,0.810,-0.471,0.937
5.250,-0.231,6.074E-2,0.961,-0.490,1.078
5.267,-0.212,5.195E-2,1.168,-0.509,1.274
5.283,-0.192,4.379E-2,1.111,-0.697,1.312
5.300,-0.175,2.872E-2,1.337,-0.640,1.483
5.317,-0.147,2.244E-2,1.187,-0.151,1.196
5.333,-0.135,2.370E-2,0.979,-0.170,0.994
5.350,-0.115,1.679E-2,1.300,-0.320,1.338
5.367,-9.215E-2,1.303E-2,1.526,-0.264,1.548
5.383,-6.390E-2,8.003E-3,1.752,-0.320,1.781
5.400,-3.377E-2,2.353E-3,1.544,-0.207,1.558
5.417,-1.242E-2,1.098E-3,1.318,-3.767E-2,1.319
5.433,1.018E-2,1.098E-3,1.413,-0.132,1.419
5.450,3.466E-2,-3.297E-3,1.582,1.883E-2,1.582
5.467,6.291E-2,1.725E-3,1.582,0.170,1.591
5.483,8.740E-2,2.353E-3,1.431,0.188,1.444
5.500,0.111,8.003E-3,1.507,0.320,1.540
5.517,0.138,1.303E-2,1.394,0.301,1.426
5.533,0.157,1.805E-2,1.281,0.283,1.311
5.550,0.180,2.244E-2,1.224,0.339,1.270
5.567,0.198,2.935E-2,1.149,0.414,1.221
5.583,0.219,3.625E-2,1.111,0.339,1.162
5.600,0.235,4.065E-2,1.111,0.358,1.167
5.617,0.256,4.818E-2,1.074,0.471,1.172
5.633,0.271,5.634E-2,0.848,0.490,0.979
5.650,0.284,6.450E-2,0.791,0.452,0.911
5.667,0.297,7.141E-2,0.735,0.433,0.853
5.683,0.308,7.894E-2,0.659,0.396,0.769
5.700,0.319,8.459E-2,0.622,0.433,0.758
5.717,0.329,9.338E-2,0.490,0.339,0.596
5.733,0.335,9.589E-2,0.358,0.188,0.404
5.750,0.341,9.966E-2,0.245,0.170,0.298
5.767,0.344,0.102,0.113,0.113,0.160
5.783,0.345,0.103,5.650E-2,7.533E-2,9.417E-2
5.800,0.345,0.104,-2.398E-2,-1.528E-2,2.843E-2
5.817,0.344,0.103,-0.110,-0.135,0.174
